source_url,source_url_citation,page_title,page_title_citation,breadcrumb_path_citation,section_heading,section_heading_citation,content_body,content_body_citation,crawl_depth,crawl_depth_citation,image_source_urls,image_source_urls_citation,breadcrumb_path,table_data_raw,table_data_raw_citation
https://support.google.com/googlepixelbuds/answer/12319417,https://support.google.com/googlepixelbuds/answer/12319417,Use Multipoint and audio switch on Google Pixel Buds 2a and Pro,https://support.google.com/googlepixelbuds/answer/12319417,https://support.google.com/googlepixelbuds/answer/12319417,Try these next steps:,https://support.google.com/googlepixelbuds/answer/12319417,"true

Search

Clear search

Close search

Main menu

Google apps

3262335800354274993

true

Search Help Center

false

true

true

true

    

 [Google Pixel Buds](https://store.google.com/product/google_pixel_buds?utm_source=help_center&utm_medium=google_oo&utm_campai",https://support.google.com/googlepixelbuds/answer/12319417,1,https://support.google.com/googlepixelbuds/answer/12319417,,,,,
https://support.google.com/googlepixelbuds/answer/12319417,https://support.google.com/googlepixelbuds/answer/12319417,Use Multipoint and audio switch on Google Pixel Buds 2a and Pro,https://support.google.com/googlepixelbuds/answer/12319417,https://support.google.com/googlepixelbuds/answer/12319417,What is the issue with this selection?,https://support.google.com/googlepixelbuds/answer/12319417,"What is the issue with this selection?

Inaccurate - doesn't match what I see in the product

Hard to understand - unclear or translation is wrong

Missing info - relevant but not comprehensive

Irrelevant - doesn’t match the title and / or my expectations

Minor errors - formatting issues, typos, and / or broken links

Other suggestions - ideas to improve the content",https://support.google.com/googlepixelbuds/answer/12319417,1,https://support.google.com/googlepixelbuds/answer/12319417,,,,,
https://support.google.com/googlepixelbuds/answer/12319417,https://support.google.com/googlepixelbuds/answer/12319417,Use Multipoint and audio switch on Google Pixel Buds 2a and Pro,https://support.google.com/googlepixelbuds/answer/12319417,https://support.google.com/googlepixelbuds/answer/12319417,Share additional info or suggestions,https://support.google.com/googlepixelbuds/answer/12319417,"​

​

Do not share any personal info

Cancel

Submit

By continuing, you agree Google uses your answers,  to improve services, per our [Privacy](https://myaccount.google.com/privacypolicy?hl=en) & [Terms](https://policies.google.com/terms?hl=en).

false

false

false",https://support.google.com/googlepixelbuds/answer/12319417,1,https://support.google.com/googlepixelbuds/answer/12319417,,,,,
https://support.google.com/googlepixelbuds/answer/12921041,https://support.google.com/googlepixelbuds/answer/12921041,Use Spatial Audio and head tracking,https://support.google.com/googlepixelbuds/answer/12921041,https://support.google.com/googlepixelbuds/answer/12921041,Overview,https://support.google.com/googlepixelbuds/answer/12921041,"# Use Spatial Audio and head tracking

**Important:**

- Spatial Audio with head tracking is compatible withGoogle Pixel Buds Pro and Pro 2 with Pixel 6, Pixel 6 Pro, or newer Pixel phones. This feature is not compatible with A-Series Pixel phones.
- Only stereo Spatial Audio (Spatial Audio without head tracking) is available for Pixel Buds 2a.

Spatial audio is an immersive audio experience that puts you at the center of the action, making content sound more realistic. The sound is ""spatialized"" to create a multi-speaker effect, similar to a surround sound setup. This effect works best with movies and TV shows.

You can try out this new feature on streaming services such as HBO Max and Netflix Premium (subscription required.)",https://support.google.com/googlepixelbuds/answer/12921041,1,https://support.google.com/googlepixelbuds/answer/12921041,"https://lh3.googleusercontent.com/3_l97rr0GvhSP2XV5OoCkV2ZDTIisAOczrSdzNCBxhIKWrjXjHucxNwocghoUa39gw=h36,https://lh3.googleusercontent.com/oll1KGViCoguQYVavv09eo--pUEybV2IqMpznhv1_4YADKxxuLSZsygPhMjbLntwnuSK=h36,https://lh3.googleusercontent.com/3_l97rr0GvhSP2XV5OoCkV2ZDTIisAOczrSdzNCBxhIKWrjXjHucxNwocghoUa39gw=h36,https://lh3.googleusercontent.com/3_l97rr0GvhSP2XV5OoCkV2ZDTIisAOczrSdzNCBxhIKWrjXjHucxNwocghoUa39gw=h36,https://lh3.googleusercontent.com/oll1KGViCoguQYVavv09eo--pUEybV2IqMpznhv1_4YADKxxuLSZsygPhMjbLntwnuSK=h36,https://lh3.googleusercontent.com/uFnGX4KCxGIOhVa8najUzwHTWFyab0xto5DcVbVJcC1XJDKDTouAENIog5w12ESil0o=h36,https://lh3.googleusercontent.com/3_l97rr0GvhSP2XV5OoCkV2ZDTIisAOczrSdzNCBxhIKWrjXjHucxNwocghoUa39gw=h36",https://support.google.com/googlepixelbuds/answer/12921041,,,
https://support.google.com/googlepixelbuds/answer/12921041,https://support.google.com/googlepixelbuds/answer/12921041,Use Spatial Audio and head tracking,https://support.google.com/googlepixelbuds/answer/12921041,https://support.google.com/googlepixelbuds/answer/12921041,On a Pixel phone with Android 10+:,https://support.google.com/googlepixelbuds/answer/12921041,"1. Go to your Settings ![and then](https://lh3.googleusercontent.com/3_l97rr0GvhSP2XV5OoCkV2ZDTIisAOczrSdzNCBxhIKWrjXjHucxNwocghoUa39gw=h36)**Connected devices**.
2. Under ""Saved devices,"" tap your paired Pixel Buds' Settings ![Settings](https://lh3.googleusercontent.com/oll1KGViCoguQYVavv09eo--pUEybV2IqMpznhv1_4YADKxxuLSZsygPhMjbLntwnuSK=h36)![and then](https://lh3.googleusercontent.com/3_l97rr0GvhSP2XV5OoCkV2ZDTIisAOczrSdzNCBxhIKWrjXjHucxNwocghoUa39gw=h36)**Device details**![and then](https://lh3.googleusercontent.com/3_l97rr0GvhSP2XV5OoCkV2ZDTIisAOczrSdzNCBxhIKWrjXjHucxNwocghoUa39gw=h36) **Sounds**. For quick access:

1. Swipe down from the top of your screen for Quick Settings.
2. Touch and hold the Bluetooth menu.
3. Go to your paired Pixel Buds’ Settings ![Settings](https://lh3.googleusercontent.com/oll1KGViCoguQYVavv09eo--pUEybV2IqMpznhv1_4YADKxxuLSZsygPhMjbLntwnuSK=h36).
4. Tap **Sound**.
3. Turn on **Spatial Audio** and **Head tracking**.",https://support.google.com/googlepixelbuds/answer/12921041,1,https://support.google.com/googlepixelbuds/answer/12921041,,,,,
https://support.google.com/googlepixelbuds/answer/12921041,https://support.google.com/googlepixelbuds/answer/12921041,Use Spatial Audio and head tracking,https://support.google.com/googlepixelbuds/answer/12921041,https://support.google.com/googlepixelbuds/answer/12921041,On other Android devices:,https://support.google.com/googlepixelbuds/answer/12921041,"1. Open the Google Pixel Buds app ![Pixel Buds](https://lh3.googleusercontent.com/uFnGX4KCxGIOhVa8najUzwHTWFyab0xto5DcVbVJcC1XJDKDTouAENIog5w12ESil0o=h36).
2. Tap **Device details**![and then](https://lh3.googleusercontent.com/3_l97rr0GvhSP2XV5OoCkV2ZDTIisAOczrSdzNCBxhIKWrjXjHucxNwocghoUa39gw=h36) **Sound**.
3. Turn on **Spatial Audio** and **Head tracking**.

.

Give feedback about this article

Choose a section to give feedback on",https://support.google.com/googlepixelbuds/answer/12921041,1,https://support.google.com/googlepixelbuds/answer/12921041,,,,,
https://support.google.com/googlepixelbuds/answer/12921041,https://support.google.com/googlepixelbuds/answer/12921041,Use Spatial Audio and head tracking,https://support.google.com/googlepixelbuds/answer/12921041,https://support.google.com/googlepixelbuds/answer/12921041,Try these next steps:,https://support.google.com/googlepixelbuds/answer/12921041,"true

Search

Clear search

Close search

Main menu

Google apps

7275974089998358466

true

Search Help Center

false

true

true

true

    

 [Google Pixel Buds](https://store.google.com/product/google_pixel_buds?utm_source=help_center&utm_medium=google_oo&utm_campaign=GS105480)

[Privacy Policy](https://www.google.com/intl/en/privacy.html)",https://support.google.com/googlepixelbuds/answer/12921041,1,https://support.google.com/googlepixelbuds/answer/12921041,,,,,
https://support.google.com/googlepixelbuds/answer/12921041,https://support.google.com/googlepixelbuds/answer/12921041,Use Spatial Audio and head tracking,https://support.google.com/googlepixelbuds/answer/12921041,https://support.google.com/googlepixelbuds/answer/12921041,What is the issue with this selection?,https://support.google.com/googlepixelbuds/answer/12921041,"What is the issue with this selection?

Inaccurate - doesn't match what I see in the product

Hard to understand - unclear or translation is wrong

Missing info - relevant but not comprehensive

Irrelevant - doesn’t match the title and / or my expectations

Minor errors - formatting issues, typos, and / or broken links

Other suggestions - ideas to improve the content",https://support.google.com/googlepixelbuds/answer/12921041,1,https://support.google.com/googlepixelbuds/answer/12921041,,,,,
https://support.google.com/googlepixelbuds/answer/12921041,https://support.google.com/googlepixelbuds/answer/12921041,Use Spatial Audio and head tracking,https://support.google.com/googlepixelbuds/answer/12921041,https://support.google.com/googlepixelbuds/answer/12921041,Share additional info or suggestions,https://support.google.com/googlepixelbuds/answer/12921041,"​

​

Do not share any personal info

Cancel

Submit

By continuing, you agree Google uses your answers,  to improve services, per our [Privacy](https://myaccount.google.com/privacypolicy?hl=en) & [Terms](https://policies.google.com/terms?hl=en).

false

false

false",https://support.google.com/googlepixelbuds/answer/12921041,1,https://support.google.com/googlepixelbuds/answer/12921041,,,,,
https://support.google.com/googlepixelbuds/answer/16675512,https://support.google.com/googlepixelbuds/answer/16675512,Get your Google Pixel Buds 2a charging case battery replaced,https://support.google.com/googlepixelbuds/answer/16675512,https://support.google.com/googlepixelbuds/answer/16675512,Overview,https://support.google.com/googlepixelbuds/answer/16675512,"# Get your Google Pixel Buds 2a charging case battery replaced

For in-warranty and out-of-warranty damages, Pixel buds have support options.",https://support.google.com/googlepixelbuds/answer/16675512,1,https://support.google.com/googlepixelbuds/answer/16675512,https://lh3.googleusercontent.com/3_l97rr0GvhSP2XV5OoCkV2ZDTIisAOczrSdzNCBxhIKWrjXjHucxNwocghoUa39gw=h36,https://support.google.com/googlepixelbuds/answer/16675512,,,
https://support.google.com/googlepixelbuds/answer/16675512,https://support.google.com/googlepixelbuds/answer/16675512,Get your Google Pixel Buds 2a charging case battery replaced,https://support.google.com/googlepixelbuds/answer/16675512,https://support.google.com/googlepixelbuds/answer/16675512,Try these next steps:,https://support.google.com/googlepixelbuds/answer/16675512,"true

10313831153271640876

true

Search Help Center

false

true

true

true

    

 [Google Pixel Buds](https://store.google.com/product/google_pixel_buds?utm_source=help_center&utm_medium=google_oo&utm_campaign=GS105480)

[Privacy Policy](https://www.google.com/intl/en/priva",https://support.google.com/googlepixelbuds/answer/16675512,1,https://support.google.com/googlepixelbuds/answer/16675512,,,,,
https://support.google.com/googlepixelbuds/answer/16675512,https://support.google.com/googlepixelbuds/answer/16675512,Get your Google Pixel Buds 2a charging case battery replaced,https://support.google.com/googlepixelbuds/answer/16675512,https://support.google.com/googlepixelbuds/answer/16675512,What is the issue with this selection?,https://support.google.com/googlepixelbuds/answer/16675512,"What is the issue with this selection?

Inaccurate - doesn't match what I see in the product

Hard to understand - unclear or translation is wrong

Missing info - relevant but not comprehensive

Irrelevant - doesn’t match the title and / or my expectations

Minor errors - formatting issues, typos, and / or broken links

Other suggestions - ideas to improve the content",https://support.google.com/googlepixelbuds/answer/16675512,1,https://support.google.com/googlepixelbuds/answer/16675512,,,,,
https://support.google.com/googlepixelbuds/answer/16675512,https://support.google.com/googlepixelbuds/answer/16675512,Get your Google Pixel Buds 2a charging case battery replaced,https://support.google.com/googlepixelbuds/answer/16675512,https://support.google.com/googlepixelbuds/answer/16675512,Share additional info or suggestions,https://support.google.com/googlepixelbuds/answer/16675512,"​

​

Do not share any personal info

Cancel

Submit

By continuing, you agree Google uses your answers,  to improve services, per our [Privacy](https://myaccount.google.com/privacypolicy?hl=en) & [Terms](https://policies.google.com/terms?hl=en).

false

false

false

Search

Clear search

Close search

Main menu

Google apps",https://support.google.com/googlepixelbuds/answer/16675512,1,https://support.google.com/googlepixelbuds/answer/16675512,,,,,
https://support.google.com/googlepixelbuds/answer/7549807,https://support.google.com/googlepixelbuds/answer/7549807,"Safety, Warranty & Regulatory Guide (Pixel Buds 2017)",https://support.google.com/googlepixelbuds/answer/7549807,https://support.google.com/googlepixelbuds/answer/7549807,California Battery Charger Efficiency,https://support.google.com/googlepixelbuds/answer/7549807,**![BC_logo_white.png](https://lh5.googleusercontent.com/RdJo84sw6-EzLWxkU_AVatu49iVbVCr5Z3KOInATl4-05VkssNGNntvgBlHoVdpEP8hhkhHWuS-bMJ18ZlOwRvgNdgXvrnO4rDpYPx9Qy6XYDKmCiKD3VHdn7ca34fKw2albrQ1d)**,https://support.google.com/googlepixelbuds/answer/7549807,1,https://support.google.com/googlepixelbuds/answer/7549807,,,SafetyInfo or in the Assistant app at Settings > Devices > Pixel Buds,,
https://support.google.com/googlepixelbuds/answer/7556060,https://support.google.com/googlepixelbuds/answer/7556060,Charge your Google Pixel Buds & charging case,https://support.google.com/googlepixelbuds/answer/7556060,https://support.google.com/googlepixelbuds/answer/7556060,Wireless charging,https://support.google.com/googlepixelbuds/answer/7556060,"**Important:** Failure to use compatible charging accessories can cause fire, electric shock, injury, or damage to the device and the accessories.

Wirelessly charge your Pixel Buds (2020), Pixel Buds Pro, and Pixel Buds Pro 2 charging case with a **Qi-certified charger**(sold separately by other retailers).

Qi-certified chargers have passed the safety standards tests for wireless charging set by Wireless Power Consortium (WPC). Examples of a Qi-certified charger: Pixel Stand, Belkin, and Mophie charging mats.

To know if your wireless charger is Qi Certified, check for the Qi logo. You can also refer to the manual that came with your charger.

.",https://support.google.com/googlepixelbuds/answer/7556060,1,https://support.google.com/googlepixelbuds/answer/7556060,,,,,
https://support.google.com/googlepixelbuds/answer/7556060,https://support.google.com/googlepixelbuds/answer/7556060,Charge your Google Pixel Buds & charging case,https://support.google.com/googlepixelbuds/answer/7556060,https://support.google.com/googlepixelbuds/answer/7556060,Google Pixel Buds app,https://support.google.com/googlepixelbuds/answer/7556060,"1. Ensure Bluetooth® is turned on and your Pixel Buds are near your device.
   - **Pixel:** Go to your Bluetooth menu and tap the Settings ![](https://storage.googleapis.com/support-kms-prod/YhYIK7TkWoNRkVHA6rsx6prgLR8kwZeNXtFs) by your Pixel Buds name

   - **Other Android devices:** Search for the Google Pixel Buds app in your app drawer
2. Your Pixel Buds battery levels for each earbud displays on the main screen.

**Tip:** For Pixel Buds Pro or earlier, your buds should be connected to your device.",https://support.google.com/googlepixelbuds/answer/7556060,1,https://support.google.com/googlepixelbuds/answer/7556060,,,,,
https://support.google.com/googlepixelbuds/answer/7556060,https://support.google.com/googlepixelbuds/answer/7556060,Charge your Google Pixel Buds & charging case,https://support.google.com/googlepixelbuds/answer/7556060,https://support.google.com/googlepixelbuds/answer/7556060,Notification,https://support.google.com/googlepixelbuds/answer/7556060,"1. Open your charging case with both buds inside next to a paired Android 6.0+ phone. Turn on Fast Pair and Location Reporting.

2. Your phone displays a notification with the battery levels of your Pixel Buds.

3. For Pixel Buds Pro 2 and Pixel Buds 2a, you will get a notification if your charging case is low on battery or fully charged.

1All listening times are approximate and were measured using music playback with pre-production hardware and software, with fully charged Pixel Buds Pro 2 and case, and other features disabled. Case is used to recharge Pixel Buds Pro 2. Charging times are approximate. Use of other features will reduce battery life. Battery life depends on device, features enabled, usage, environment, and many other factors. Actual battery life may be lower.

5All listening times are approximate and were measured using music playback (continuous music at 50% volume) with pre-production hardware and software, with fully-charged Pixel Buds 2a and case, and other features disabled. Case is used to recharge Pixel Buds 2a. Use of other features will decrease battery life. Battery life depends on device, features enabled, usage, environment, and many other factors. Actual battery life may be lower.

12Listening time is approximate and was measured using music playback (continuous music at 50% volume) with pre-production hardware and software, and using Pixel Buds 2a default settings. Case is used to charge Pixel Buds.

Google, Pixel, G logo, and related logos and",https://support.google.com/googlepixelbuds/answer/7556060,1,https://support.google.com/googlepixelbuds/answer/7556060,,,,,
https://support.google.com/googlepixelbuds/answer/7556060,https://support.google.com/googlepixelbuds/answer/7556060,Charge your Google Pixel Buds & charging case,https://support.google.com/googlepixelbuds/answer/7556060,https://support.google.com/googlepixelbuds/answer/7556060,Try these next steps:,https://support.google.com/googlepixelbuds/answer/7556060,"true

Search

Clear search

Close search

Main menu

Google apps

14922659535915696733

true

Search Help Center

false

true

true

true

    

 [Google Pixel Buds](https://store.google.com/product/google_pixel_buds?utm_source=help_center&utm_medium=google_oo&utm_campaign=GS105480)

[Privacy Policy](https:",https://support.google.com/googlepixelbuds/answer/7556060,1,https://support.google.com/googlepixelbuds/answer/7556060,,,,,
https://support.google.com/googlepixelbuds/answer/7556060,https://support.google.com/googlepixelbuds/answer/7556060,Charge your Google Pixel Buds & charging case,https://support.google.com/googlepixelbuds/answer/7556060,https://support.google.com/googlepixelbuds/answer/7556060,What is the issue with this selection?,https://support.google.com/googlepixelbuds/answer/7556060,"What is the issue with this selection?

Inaccurate - doesn't match what I see in the product

Hard to understand - unclear or translation is wrong

Missing info - relevant but not comprehensive

Irrelevant - doesn’t match the title and / or my expectations

Minor errors - formatting issues, typos, and / or broken links

Other suggestions - ideas to improve the content",https://support.google.com/googlepixelbuds/answer/7556060,1,https://support.google.com/googlepixelbuds/answer/7556060,,,,,
https://support.google.com/googlepixelbuds/answer/7556060,https://support.google.com/googlepixelbuds/answer/7556060,Charge your Google Pixel Buds & charging case,https://support.google.com/googlepixelbuds/answer/7556060,https://support.google.com/googlepixelbuds/answer/7556060,Share additional info or suggestions,https://support.google.com/googlepixelbuds/answer/7556060,"​

​

Do not share any personal info

Cancel

Submit

By continuing, you agree Google uses your answers,  to improve services, per our [Privacy](https://myaccount.google.com/privacypolicy?hl=en) & [Terms](https://policies.google.com/terms?hl=en).

false

false

false",https://support.google.com/googlepixelbuds/answer/7556060,1,https://support.google.com/googlepixelbuds/answer/7556060,,,,,
https://support.google.com/googlepixelbuds/answer/9642886,https://support.google.com/googlepixelbuds/answer/9642886,Reset your Google Pixel Buds,https://support.google.com/googlepixelbuds/answer/9642886,https://support.google.com/googlepixelbuds/answer/9642886,Overview,https://support.google.com/googlepixelbuds/answer/9642886,"# Reset your Google Pixel Buds

Resetting your Pixel Buds and their case will reset all settings. This includes the device name and your preferences for enabling and disabling features. For Pixel Buds Pro 2, this also resets the ability to locate them using Find Hub. To reset your Pixel Buds:

1. Go to your device’s Bluetooth settings and forget Google Pixel Buds.
2. Plug the charging case into a power source with a USB-C® cable.
3. Make sure the Pixel Buds are seated within the charging case and leave the charging case open.

**Tip:** If buds aren't placed correctly in the charging case, the reset process won't begin.

![Store & charge your buds](https://storage.googleapis.com/support-kms-prod/fkCPBCOVWFBKVTOvTwtZCmRfA4qyhwpdDbkL)

4. On the back of the case, press and hold the pairing button for 30 seconds. Leave the charging case open the entire time.
5. When the earbuds status light stops bouncing and turns off, let go of the pairing button.
   - For Google Pixel Buds, this is the light inside the opened case.
6. Check the earbuds status lights.
   - **During the reset process:** The status light will blink orange and white.
   - **After the reset process:** The status light will bounce white again. This means your Pixel Buds have been reset and are ready for pairing with your devices.

**Tip:** Pixel Buds Pro 2 or 2a acquired from a previous owner or a reseller need to be reset",https://support.google.com/googlepixelbuds/answer/9642886,1,https://support.google.com/googlepixelbuds/answer/9642886,https://storage.googleapis.com/support-kms-prod/fkCPBCOVWFBKVTOvTwtZCmRfA4qyhwpdDbkL,https://support.google.com/googlepixelbuds/answer/9642886,,,
https://support.google.com/googlepixelbuds/answer/9642886,https://support.google.com/googlepixelbuds/answer/9642886,Reset your Google Pixel Buds,https://support.google.com/googlepixelbuds/answer/9642886,https://support.google.com/googlepixelbuds/answer/9642886,Try these next steps:,https://support.google.com/googlepixelbuds/answer/9642886,"true

13707673420306430001

true

Search Help Center

false

true

true

true

    

 [Google Pixel Buds](https://store.google.com/product/google_pixel_buds?utm_source=help_center&utm_medium=google_oo&utm_campaign=GS105480)

[Privacy Policy](https://www.google.com/intl/en/privacy.html) [Terms of Service](https://www.google.com/accounts/TOS)Submit feedback

[Safe",https://support.google.com/googlepixelbuds/answer/9642886,1,https://support.google.com/googlepixelbuds/answer/9642886,,,,,
https://support.google.com/googlepixelbuds/answer/9642886,https://support.google.com/googlepixelbuds/answer/9642886,Reset your Google Pixel Buds,https://support.google.com/googlepixelbuds/answer/9642886,https://support.google.com/googlepixelbuds/answer/9642886,What is the issue with this selection?,https://support.google.com/googlepixelbuds/answer/9642886,"What is the issue with this selection?

Inaccurate - doesn't match what I see in the product

Hard to understand - unclear or translation is wrong

Missing info - relevant but not comprehensive

Irrelevant - doesn’t match the title and / or my expectations

Minor errors - formatting issues, typos, and / or broken links

Other suggestions - ideas to improve the content",https://support.google.com/googlepixelbuds/answer/9642886,1,https://support.google.com/googlepixelbuds/answer/9642886,,,,,
https://support.google.com/googlepixelbuds/answer/9642886,https://support.google.com/googlepixelbuds/answer/9642886,Reset your Google Pixel Buds,https://support.google.com/googlepixelbuds/answer/9642886,https://support.google.com/googlepixelbuds/answer/9642886,Share additional info or suggestions,https://support.google.com/googlepixelbuds/answer/9642886,"​

​

Do not share any personal info

Cancel

Submit

By continuing, you agree Google uses your answers,  to improve services, per our [Privacy](https://myaccount.google.com/privacypolicy?hl=en) & [Terms](https://policies.google.com/terms?hl=en).

false

false

false

Search

Clear search

Close search

Main menu

Google apps",https://support.google.com/googlepixelbuds/answer/9642886,1,https://support.google.com/googlepixelbuds/answer/9642886,,,,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**Repair & Service**,https://support.google.com/googlepixelbuds/answer/10500249,"Do not attempt to repair your Pixel Buds A-Series yourself. Disassembling the device may result in loss of water resistance or cause injury or damage to your device. For example, the Pixel Buds A-Series earbuds contain lasers that can be damaged during disassembly which might expose you to hazardous laser emissions which are not visible.

Contact customer service and do not use your Pixel Buds A-Series if it isn’t working properly or has been damaged. [g.co/pixelbudsaseries/help](https://g.co/pixelbudsaseries/help)",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**Battery**,https://support.google.com/googlepixelbuds/answer/10500249,"Pixel Buds A-Series contains rechargeable lithium-ion batteries, which is a sensitive component that can cause injury if damaged. Do not attempt to remove the battery. Contact Google or a Google authorized service provider to replace the battery. For contact information, visit [g.co/pixelbudsaseries/contact](https://g.co/pixelbudsaseries/contact). Replacement by non-qualified professionals can damage your device. Improper replacement or use of a non-qualified battery may present a risk of fire, explosion, leakage, or other hazard.

![](https://lh3.googleusercontent.com/-j6yHkPc0oGVQlGwDB1fNPy3zBuUQxR7cQHEs7A0-UhwIbxTkahOCrNFdH6nQ-sgdw=w400)

Models: GPQY2, G7YPJ, G7T9J

Chongqing VDL Electronics Co., Ltd.

Building 1-4, Puli Industrial New Zone, Zhaojia Street, Kaizhou District, Chongqing

Sunny.liu@gdvdl.com

Battery Model ID: GYJS0, VDL1238C

Do not modify or remanufacture/refurbish the battery, puncture or attempt to insert objects into the battery, immerse or expose the battery to water or other liquids, or expose the battery to fire, excessive heat, and/or other hazards.

This device comes with a battery that has proper certifications. In addition, the battery complies with IEEE 1725 standard.",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**Waste Electrical and Electronic Equipment (WEEE) Directive and Battery Directive**,https://support.google.com/googlepixelbuds/answer/10500249,"![](https://lh3.googleusercontent.com/N-KsY1c41tGftOA_hsFTLbFnN-mEElWrvjHZp3qVYkSQmmgbZN2JQncLS-0If3xi6jI=w200)

The WEEE symbol above means that according to local laws and regulations your product and its battery(ies) should be disposed of separately from household waste. When this product reaches its end of life, take it to a collection point designated by local authorities for safe disposal or recycling. The separate collection and recycling of your product, its electrical accessories, and its battery(ies) will help conserve natural resources, protect human health, and help the environment.",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**COMMON CHARGER DIRECTIVE**,https://support.google.com/googlepixelbuds/answer/10500249,"The power delivered by the charger must be between min 2.5 Watts required by the radio equipment, and max 2.5 Watts in order to achieve the maximum charging speed.",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/12045780,https://support.google.com/googlepixelbuds/answer/12045780,Customize EQ with Google Pixel Buds Pro 2 and Pixel Buds 2a,https://support.google.com/googlepixelbuds/answer/12045780,https://support.google.com/googlepixelbuds/answer/12045780,Choose a Preset,https://support.google.com/googlepixelbuds/answer/12045780,"You can choose one of these presets as a starting point to get audio that works for you.

- **Default:** Google-tuned to work best across all types of audio content
- **Light bass:** Reduces bass to highlight everything else
- **Heavy bass:** Boosts lower frequencies to put bass first
- **Balanced:** A more neutral sound that balances the instruments in all ranges
- **Vocal boost:** Makes vocals stand out
- **Clarity:** Boosts the highs for better understanding of the words in speech and more sparkle and brilliance in music
- **Last saved:** Restores your last saved equalizer setting",https://support.google.com/googlepixelbuds/answer/12045780,1,https://support.google.com/googlepixelbuds/answer/12045780,,,,,
https://support.google.com/googlepixelbuds/answer/12309768,https://support.google.com/googlepixelbuds/answer/12309768,"Safety, Warranty & Regulatory Guide for Google Pixel Buds Pro",https://support.google.com/googlepixelbuds/answer/12309768,https://support.google.com/googlepixelbuds/answer/12309768,**Repair & Service**,https://support.google.com/googlepixelbuds/answer/12309768,"Do not attempt to repair your Pixel Buds Pro yourself. Disassembling the device may result in loss of water resistance or cause injury or damage to your device. For example, the device contains a laser that can be damaged during disassembly which might expose you to hazardous laser emissions which are not visible.

Contact customer service if your Pixel Buds Pro isn’t working properly or has been damaged. [g.co/pixelbudspro/help](https://g.co/pixelbudspro/help)",https://support.google.com/googlepixelbuds/answer/12309768,1,https://support.google.com/googlepixelbuds/answer/12309768,,,and at Settings > Connected devices > Pixel Buds Pro,,
https://support.google.com/googlepixelbuds/answer/12309768,https://support.google.com/googlepixelbuds/answer/12309768,"Safety, Warranty & Regulatory Guide for Google Pixel Buds Pro",https://support.google.com/googlepixelbuds/answer/12309768,https://support.google.com/googlepixelbuds/answer/12309768,**Battery**,https://support.google.com/googlepixelbuds/answer/12309768,"This device contains a rechargeable - lithium-ion battery, which is a sensitive component that can cause injury if damaged. Do not attempt to remove the battery. Contact Google or a Google authorized service provider to replace the battery.  For contact information, visit  g.co/pixelbudspro/help. Replacement by non-qualified professionals can damage your device. Improper replacement or use of a non-qualified battery may present a risk of fire, explosion, leakage, or other hazard. Do not modify or remanufacture/refurbish the battery, puncture or attempt to insert objects into the battery, immerse or expose the battery to water or other liquids, or expose the battery to fire, excessive heat, and/or other hazards.

This device comes with a battery that has proper certifications.  In addition, the battery complies with IEEE 1725 standard.

The Pixel Buds Pro contain lithium coin cells which are sensitive components that can cause injury if damaged or ingested. Keep away from children. These batteries are hazardous to young children. If ingested, seek medical attention immediately. Swallowing may lead to serious injury in as little as 2 hours or death, due to chemical burns and potential perforations of the esophagus. If you suspect your child has swallowed or inserted a button battery, immediately call your local poison control center. Examine the device(s) and make sure the battery compartment is correctly secured. Dispose of used button cell batteries immediately and safely.

T",https://support.google.com/googlepixelbuds/answer/12309768,1,https://support.google.com/googlepixelbuds/answer/12309768,,,and at Settings > Connected devices > Pixel Buds Pro,,
